SampleID,EnvironmentType,GramPositiveCount,GramNegativeCount,TotalCount,ProportionGramPositive,ProportionGramNegative
S7618,Plant,61,156,217,0.28110599078341014,0.7188940092165899
S7619,Plant,108,128,236,0.4576271186440678,0.5423728813559322
S7620,Water,55,144,199,0.27638190954773867,0.7236180904522613
S7621,Water,79,114,193,0.40932642487046633,0.5906735751295337
S7622,Water,54,51,105,0.5142857142857142,0.4857142857142857
S7623,Soil,116,89,205,0.5658536585365853,0.43414634146341463
S7624,Plant,85,70,155,0.5483870967741935,0.45161290322580644
S7625,Soil,90,94,184,0.4891304347826087,0.5108695652173914
S7626,Plant,91,92,183,0.4972677595628415,0.5027322404371585
S7627,Plant,65,117,182,0.35714285714285715,0.6428571428571429
S7628,Water,112,129,241,0.46473029045643155,0.5352697095435685
S7629,Water,108,154,262,0.4122137404580153,0.5877862595419847
S7630,Air,77,99,176,0.4375,0.5625
S7631,Soil,115,41,156,0.7371794871794872,0.26282051282051283
S7632,Soil,129,169,298,0.43288590604026844,0.5671140939597316
S7633,Air,105,94,199,0.5276381909547738,0.4723618090452261
S7634,Plant,104,37,141,0.7375886524822695,0.2624113475177305
S7635,Water,69,142,211,0.32701421800947866,0.6729857819905213
S7636,Air,121,116,237,0.510548523206751,0.48945147679324896
S7637,Plant,87,133,220,0.39545454545454545,0.6045454545454545
S7638,Soil,67,129,196,0.34183673469387754,0.6581632653061225
S7639,Soil,93,127,220,0.42272727272727273,0.5772727272727273
S7640,Water,98,137,235,0.41702127659574467,0.5829787234042553
S7641,Soil,132,94,226,0.584070796460177,0.415929203539823
S7642,Water,114,146,260,0.43846153846153846,0.5615384615384615
S7643,Water,58,129,187,0.31016042780748665,0.6898395721925134
S7644,Soil,99,88,187,0.5294117647058824,0.47058823529411764
S7645,Soil,154,34,188,0.8191489361702128,0.18085106382978725
S7646,Air,119,138,257,0.46303501945525294,0.5369649805447471
S7647,Water,107,123,230,0.4652173913043478,0.5347826086956522
S7648,Plant,108,117,225,0.48,0.52
S7649,Air,84,125,209,0.4019138755980861,0.5980861244019139
S7650,Soil,153,58,211,0.7251184834123223,0.27488151658767773
S7651,Plant,115,113,228,0.5043859649122807,0.4956140350877193
S7652,Plant,111,130,241,0.4605809128630705,0.5394190871369294
S7653,Plant,104,159,263,0.39543726235741444,0.6045627376425855
S7654,Water,116,112,228,0.5087719298245614,0.49122807017543857
S7655,Water,77,119,196,0.39285714285714285,0.6071428571428571
S7656,Water,109,16,125,0.872,0.128
S7657,Soil,92,143,235,0.39148936170212767,0.6085106382978723
S7658,Soil,37,43,80,0.4625,0.5375
S7659,Air,89,96,185,0.4810810810810811,0.518918918918919
S7660,Water,71,88,159,0.44654088050314467,0.5534591194968553
S7661,Water,84,122,206,0.4077669902912621,0.5922330097087378
S7662,Air,116,116,232,0.5,0.5
S7663,Plant,81,113,194,0.4175257731958763,0.5824742268041238
S7664,Plant,102,94,196,0.5204081632653061,0.47959183673469385
S7665,Water,62,116,178,0.34831460674157305,0.651685393258427
S7666,Water,130,165,295,0.4406779661016949,0.559322033898305
S7667,Air,150,66,216,0.6944444444444444,0.3055555555555556
S7668,Water,127,94,221,0.5746606334841629,0.4253393665158371
S7669,Plant,145,65,210,0.6904761904761905,0.30952380952380953
S7670,Water,94,107,201,0.46766169154228854,0.5323383084577115
S7671,Water,138,95,233,0.592274678111588,0.40772532188841204
S7672,Air,148,77,225,0.6577777777777778,0.3422222222222222
S7673,Air,101,155,256,0.39453125,0.60546875
S7674,Water,86,106,192,0.4479166666666667,0.5520833333333334
S7675,Plant,78,67,145,0.5379310344827586,0.46206896551724136
S7676,Water,105,70,175,0.6,0.4
S7677,Soil,27,106,133,0.20300751879699247,0.7969924812030075
S7678,Air,153,98,251,0.6095617529880478,0.3904382470119522
S7679,Soil,123,75,198,0.6212121212121212,0.3787878787878788
S7680,Air,114,74,188,0.6063829787234043,0.39361702127659576
S7681,Plant,152,104,256,0.59375,0.40625
S7682,Plant,128,35,163,0.7852760736196319,0.2147239263803681
S7683,Plant,66,104,170,0.38823529411764707,0.611764705882353
S7684,Air,84,96,180,0.4666666666666667,0.5333333333333333
S7685,Plant,115,95,210,0.5476190476190477,0.4523809523809524
S7686,Soil,130,94,224,0.5803571428571429,0.41964285714285715
S7687,Air,110,128,238,0.46218487394957986,0.5378151260504201
S7688,Plant,94,42,136,0.6911764705882353,0.3088235294117647
S7689,Water,61,102,163,0.37423312883435583,0.6257668711656442
S7690,Plant,60,105,165,0.36363636363636365,0.6363636363636364
S7691,Soil,77,133,210,0.36666666666666664,0.6333333333333333
S7692,Plant,91,115,206,0.441747572815534,0.558252427184466
S7693,Plant,98,107,205,0.47804878048780486,0.5219512195121951
S7694,Air,43,94,137,0.31386861313868614,0.6861313868613139
S7695,Soil,118,104,222,0.5315315315315315,0.46846846846846846
S7696,Water,162,61,223,0.726457399103139,0.273542600896861
S7697,Soil,137,45,182,0.7527472527472527,0.24725274725274726
S7698,Soil,132,88,220,0.6,0.4
S7699,Soil,102,57,159,0.6415094339622641,0.3584905660377358
S7700,Soil,113,90,203,0.5566502463054187,0.4433497536945813
S7701,Water,133,137,270,0.4925925925925926,0.5074074074074074
S7702,Air,42,90,132,0.3181818181818182,0.6818181818181818
S7703,Soil,125,133,258,0.4844961240310077,0.5155038759689923
S7704,Air,95,83,178,0.5337078651685393,0.46629213483146065
S7705,Plant,98,60,158,0.620253164556962,0.379746835443038
S7706,Soil,60,131,191,0.31413612565445026,0.6858638743455497
S7707,Air,75,67,142,0.528169014084507,0.47183098591549294
S7708,Water,112,98,210,0.5333333333333333,0.4666666666666667
S7709,Plant,96,120,216,0.4444444444444444,0.5555555555555556
S7710,Soil,75,104,179,0.41899441340782123,0.5810055865921788
S7711,Soil,111,86,197,0.5634517766497462,0.4365482233502538
S7712,Water,87,155,242,0.359504132231405,0.640495867768595
S7713,Water,63,87,150,0.42,0.58
S7714,Water,168,109,277,0.6064981949458483,0.3935018050541516
S7715,Water,82,106,188,0.43617021276595747,0.5638297872340425
S7716,Soil,138,86,224,0.6160714285714286,0.38392857142857145
S7717,Air,63,130,193,0.32642487046632124,0.6735751295336787
S7718,Plant,110,109,219,0.502283105022831,0.4977168949771689
S7719,Air,114,124,238,0.4789915966386555,0.5210084033613446
S7720,Air,137,99,236,0.5805084745762712,0.4194915254237288
S7721,Plant,91,108,199,0.457286432160804,0.542713567839196
S7722,Air,104,55,159,0.6540880503144654,0.34591194968553457
S7723,Air,87,90,177,0.4915254237288136,0.5084745762711864
S7724,Water,132,59,191,0.6910994764397905,0.3089005235602094
S7725,Water,54,95,149,0.3624161073825503,0.6375838926174496
S7726,Air,94,100,194,0.4845360824742268,0.5154639175257731
S7727,Water,107,92,199,0.5376884422110553,0.4623115577889447
S7728,Plant,137,79,216,0.6342592592592593,0.36574074074074076
S7729,Plant,54,118,172,0.313953488372093,0.686046511627907
S7730,Soil,71,98,169,0.42011834319526625,0.5798816568047337
S7731,Air,117,108,225,0.52,0.48
S7732,Air,85,100,185,0.4594594594594595,0.5405405405405406
S7733,Water,154,117,271,0.5682656826568265,0.4317343173431734
S7734,Water,96,111,207,0.463768115942029,0.5362318840579711
S7735,Soil,54,137,191,0.28272251308900526,0.7172774869109948
S7736,Plant,134,92,226,0.5929203539823009,0.40707964601769914
S7737,Soil,134,89,223,0.600896860986547,0.3991031390134529
S7738,Water,63,144,207,0.30434782608695654,0.6956521739130435
S7739,Air,81,81,162,0.5,0.5
S7740,Plant,76,73,149,0.5100671140939598,0.4899328859060403
S7741,Soil,97,144,241,0.4024896265560166,0.5975103734439834
S7742,Plant,104,88,192,0.5416666666666666,0.4583333333333333
S7743,Water,149,144,293,0.5085324232081911,0.49146757679180886
S7744,Water,50,88,138,0.36231884057971014,0.6376811594202898
S7745,Water,100,104,204,0.49019607843137253,0.5098039215686274
S7746,Air,64,85,149,0.42953020134228187,0.5704697986577181
S7747,Air,126,181,307,0.41042345276872966,0.5895765472312704
S7748,Air,88,131,219,0.4018264840182648,0.5981735159817352
S7749,Plant,95,95,190,0.5,0.5
S7750,Water,126,122,248,0.5080645161290323,0.49193548387096775
S7751,Air,77,84,161,0.4782608695652174,0.5217391304347826
S7752,Air,134,102,236,0.5677966101694916,0.4322033898305085
S7753,Soil,119,80,199,0.5979899497487438,0.4020100502512563
S7754,Soil,112,119,231,0.48484848484848486,0.5151515151515151
S7755,Plant,50,123,173,0.28901734104046245,0.7109826589595376
S7756,Plant,102,93,195,0.5230769230769231,0.47692307692307695
S7757,Air,48,156,204,0.23529411764705882,0.7647058823529411
S7758,Plant,82,61,143,0.5734265734265734,0.42657342657342656
S7759,Air,107,131,238,0.4495798319327731,0.5504201680672269
S7760,Water,63,125,188,0.3351063829787234,0.6648936170212766
S7761,Water,64,121,185,0.34594594594594597,0.654054054054054
S7762,Soil,78,56,134,0.582089552238806,0.417910447761194
S7763,Plant,115,121,236,0.4872881355932203,0.5127118644067796
S7764,Air,125,100,225,0.5555555555555556,0.4444444444444444
S7765,Water,112,116,228,0.49122807017543857,0.5087719298245614
S7766,Water,128,99,227,0.5638766519823789,0.43612334801762115
S7767,Water,145,83,228,0.6359649122807017,0.36403508771929827
S7768,Air,46,103,149,0.3087248322147651,0.6912751677852349
S7769,Air,91,37,128,0.7109375,0.2890625
S7770,Soil,120,139,259,0.46332046332046334,0.5366795366795367
S7771,Air,122,144,266,0.45864661654135336,0.5413533834586466
S7772,Water,118,87,205,0.5756097560975609,0.424390243902439
S7773,Soil,120,141,261,0.45977011494252873,0.5402298850574713
S7774,Plant,101,102,203,0.4975369458128079,0.5024630541871922
S7775,Water,86,67,153,0.5620915032679739,0.43790849673202614
S7776,Water,113,97,210,0.5380952380952381,0.46190476190476193
S7777,Soil,55,74,129,0.4263565891472868,0.5736434108527132
S7778,Air,133,80,213,0.6244131455399061,0.3755868544600939
S7779,Soil,121,82,203,0.5960591133004927,0.4039408866995074
S7780,Soil,118,76,194,0.6082474226804123,0.3917525773195876
S7781,Air,130,89,219,0.593607305936073,0.4063926940639269
S7782,Water,94,92,186,0.5053763440860215,0.4946236559139785
S7783,Air,127,82,209,0.6076555023923444,0.3923444976076555
S7784,Water,92,120,212,0.4339622641509434,0.5660377358490566
S7785,Plant,66,133,199,0.3316582914572864,0.6683417085427136
S7786,Air,92,150,242,0.38016528925619836,0.6198347107438017
S7787,Water,94,74,168,0.5595238095238095,0.44047619047619047
S7788,Soil,62,61,123,0.5040650406504065,0.4959349593495935
S7789,Air,132,122,254,0.5196850393700787,0.48031496062992124
S7790,Air,63,40,103,0.6116504854368932,0.3883495145631068
S7791,Plant,157,107,264,0.5946969696969697,0.4053030303030303
S7792,Soil,92,93,185,0.4972972972972973,0.5027027027027027
S7793,Water,93,140,233,0.39914163090128757,0.6008583690987125
S7794,Soil,87,67,154,0.564935064935065,0.43506493506493504
S7795,Air,131,132,263,0.49809885931558934,0.5019011406844106
S7796,Air,130,140,270,0.48148148148148145,0.5185185185185185
S7797,Soil,160,82,242,0.6611570247933884,0.33884297520661155
S7798,Air,65,89,154,0.42207792207792205,0.577922077922078
S7799,Soil,104,116,220,0.4727272727272727,0.5272727272727272
S7800,Air,114,76,190,0.6,0.4
S7801,Plant,106,114,220,0.4818181818181818,0.5181818181818182
S7802,Plant,70,104,174,0.40229885057471265,0.5977011494252874
S7803,Air,96,77,173,0.5549132947976878,0.44508670520231214
S7804,Soil,84,91,175,0.48,0.52
S7805,Soil,101,111,212,0.47641509433962265,0.5235849056603774
S7806,Soil,84,159,243,0.345679012345679,0.654320987654321
S7807,Plant,89,115,204,0.4362745098039216,0.5637254901960784
S7808,Water,132,130,262,0.5038167938931297,0.4961832061068702
S7809,Water,49,75,124,0.3951612903225806,0.6048387096774194
S7810,Air,81,50,131,0.6183206106870229,0.3816793893129771
S7811,Soil,126,102,228,0.5526315789473685,0.4473684210526316
S7812,Water,80,102,182,0.43956043956043955,0.5604395604395604
S7813,Soil,85,124,209,0.40669856459330145,0.5933014354066986
S7814,Water,112,88,200,0.56,0.44
S7815,Water,110,63,173,0.6358381502890174,0.36416184971098264
S7816,Air,108,122,230,0.46956521739130436,0.5304347826086957
S7817,Air,105,83,188,0.5585106382978723,0.44148936170212766
S7818,Air,96,86,182,0.5274725274725275,0.4725274725274725
S7819,Water,119,135,254,0.468503937007874,0.531496062992126
S7820,Plant,80,82,162,0.49382716049382713,0.5061728395061729
S7821,Water,109,22,131,0.8320610687022901,0.16793893129770993
S7822,Soil,104,113,217,0.4792626728110599,0.5207373271889401
S7823,Air,145,103,248,0.5846774193548387,0.4153225806451613
S7824,Water,65,135,200,0.325,0.675
S7825,Water,77,99,176,0.4375,0.5625
S7826,Soil,63,112,175,0.36,0.64
S7827,Air,130,74,204,0.6372549019607843,0.3627450980392157
S7828,Water,120,112,232,0.5172413793103449,0.4827586206896552
S7829,Air,63,129,192,0.328125,0.671875
S7830,Plant,84,151,235,0.3574468085106383,0.6425531914893617
S7831,Water,144,69,213,0.676056338028169,0.323943661971831
S7832,Plant,145,87,232,0.625,0.375
S7833,Water,84,120,204,0.4117647058823529,0.5882352941176471
S7834,Soil,83,120,203,0.4088669950738916,0.5911330049261084
S7835,Plant,136,82,218,0.6238532110091743,0.3761467889908257
S7836,Plant,103,145,248,0.4153225806451613,0.5846774193548387
S7837,Plant,93,118,211,0.44075829383886256,0.5592417061611374
S7838,Plant,100,90,190,0.5263157894736842,0.47368421052631576
S7839,Air,102,79,181,0.56353591160221,0.43646408839779005
S7840,Plant,64,145,209,0.3062200956937799,0.69377990430622
S7841,Water,63,81,144,0.4375,0.5625
S7842,Water,78,87,165,0.4727272727272727,0.5272727272727272
S7843,Plant,79,95,174,0.4540229885057471,0.5459770114942529
S7844,Air,89,132,221,0.40271493212669685,0.5972850678733032
S7845,Air,105,145,250,0.42,0.58
S7846,Soil,110,144,254,0.4330708661417323,0.5669291338582677
S7847,Water,146,63,209,0.6985645933014354,0.3014354066985646
S7848,Plant,102,125,227,0.44933920704845814,0.5506607929515418
S7849,Plant,59,113,172,0.3430232558139535,0.6569767441860465
S7850,Air,95,84,179,0.5307262569832403,0.4692737430167598
S7851,Water,99,98,197,0.5025380710659898,0.49746192893401014
S7852,Soil,92,159,251,0.3665338645418327,0.6334661354581673
S7853,Soil,100,104,204,0.49019607843137253,0.5098039215686274
S7854,Water,107,83,190,0.5631578947368421,0.4368421052631579
S7855,Soil,106,103,209,0.507177033492823,0.49282296650717705
S7856,Air,101,191,292,0.3458904109589041,0.6541095890410958
S7857,Water,155,118,273,0.5677655677655677,0.43223443223443225
S7858,Air,69,87,156,0.4423076923076923,0.5576923076923077
S7859,Soil,92,149,241,0.3817427385892116,0.6182572614107884
S7860,Water,78,89,167,0.46706586826347307,0.5329341317365269
S7861,Air,116,153,269,0.4312267657992565,0.5687732342007435
S7862,Water,57,117,174,0.3275862068965517,0.6724137931034483
S7863,Water,110,106,216,0.5092592592592593,0.49074074074074076
S7864,Air,63,137,200,0.315,0.685
S7865,Plant,88,71,159,0.5534591194968553,0.44654088050314467
S7866,Soil,133,137,270,0.4925925925925926,0.5074074074074074
S7867,Water,104,113,217,0.4792626728110599,0.5207373271889401
S7868,Air,125,164,289,0.43252595155709345,0.5674740484429066
S7869,Soil,97,173,270,0.3592592592592593,0.6407407407407407
S7870,Air,128,77,205,0.624390243902439,0.375609756097561
S7871,Soil,164,104,268,0.6119402985074627,0.3880597014925373
S7872,Plant,95,80,175,0.5428571428571428,0.45714285714285713
S7873,Air,139,79,218,0.6376146788990825,0.3623853211009174
S7874,Plant,80,100,180,0.4444444444444444,0.5555555555555556
S7875,Water,38,61,99,0.3838383838383838,0.6161616161616161
S7876,Water,106,119,225,0.4711111111111111,0.5288888888888889
S7877,Air,109,122,231,0.47186147186147187,0.5281385281385281
S7878,Plant,131,94,225,0.5822222222222222,0.4177777777777778
S7879,Plant,121,89,210,0.5761904761904761,0.4238095238095238
S7880,Water,89,81,170,0.5235294117647059,0.4764705882352941
S7881,Plant,80,122,202,0.39603960396039606,0.6039603960396039
S7882,Soil,146,144,290,0.503448275862069,0.496551724137931
S7883,Soil,138,29,167,0.8263473053892215,0.17365269461077845
S7884,Air,113,122,235,0.4808510638297872,0.5191489361702127
S7885,Air,109,126,235,0.46382978723404256,0.5361702127659574
S7886,Plant,87,86,173,0.5028901734104047,0.49710982658959535
S7887,Air,79,119,198,0.398989898989899,0.601010101010101
S7888,Soil,57,102,159,0.3584905660377358,0.6415094339622641
S7889,Plant,83,113,196,0.42346938775510207,0.576530612244898
S7890,Soil,68,49,117,0.5811965811965812,0.4188034188034188
S7891,Water,126,115,241,0.5228215767634855,0.47717842323651455
S7892,Soil,111,101,212,0.5235849056603774,0.47641509433962265
S7893,Plant,107,89,196,0.5459183673469388,0.45408163265306123
S7894,Air,100,59,159,0.6289308176100629,0.3710691823899371
S7895,Air,123,57,180,0.6833333333333333,0.31666666666666665
S7896,Water,98,142,240,0.4083333333333333,0.5916666666666667
S7897,Air,73,91,164,0.4451219512195122,0.5548780487804879
S7898,Air,85,120,205,0.4146341463414634,0.5853658536585366
S7899,Plant,123,21,144,0.8541666666666666,0.14583333333333334
S7900,Air,177,125,302,0.5860927152317881,0.4139072847682119
S7901,Air,110,73,183,0.6010928961748634,0.3989071038251366
S7902,Water,123,145,268,0.458955223880597,0.5410447761194029
S7903,Water,85,61,146,0.5821917808219178,0.4178082191780822
S7904,Air,60,77,137,0.43795620437956206,0.5620437956204379
S7905,Plant,80,118,198,0.40404040404040403,0.5959595959595959
S7906,Water,132,87,219,0.6027397260273972,0.3972602739726027
S7907,Air,126,120,246,0.5121951219512195,0.4878048780487805
S7908,Air,95,137,232,0.40948275862068967,0.5905172413793104
S7909,Soil,93,69,162,0.5740740740740741,0.42592592592592593
S7910,Soil,62,87,149,0.4161073825503356,0.5838926174496645
S7911,Soil,91,97,188,0.48404255319148937,0.5159574468085106
S7912,Water,69,94,163,0.4233128834355828,0.5766871165644172
S7913,Air,72,111,183,0.39344262295081966,0.6065573770491803
S7914,Soil,108,93,201,0.5373134328358209,0.4626865671641791
S7915,Plant,124,91,215,0.5767441860465117,0.4232558139534884
S7916,Air,106,131,237,0.4472573839662447,0.5527426160337553
S7917,Plant,115,131,246,0.46747967479674796,0.532520325203252
S7918,Plant,144,88,232,0.6206896551724138,0.3793103448275862
S7919,Plant,118,64,182,0.6483516483516484,0.3516483516483517
S7920,Plant,120,90,210,0.5714285714285714,0.42857142857142855
S7921,Soil,98,137,235,0.41702127659574467,0.5829787234042553
S7922,Plant,59,125,184,0.32065217391304346,0.6793478260869565
S7923,Plant,47,149,196,0.23979591836734693,0.7602040816326531
S7924,Plant,147,67,214,0.6869158878504673,0.3130841121495327
S7925,Plant,132,87,219,0.6027397260273972,0.3972602739726027
S7926,Air,115,96,211,0.5450236966824644,0.4549763033175355
S7927,Water,140,108,248,0.5645161290322581,0.43548387096774194
S7928,Air,114,86,200,0.57,0.43
S7929,Soil,116,152,268,0.43283582089552236,0.5671641791044776
S7930,Water,50,107,157,0.3184713375796178,0.6815286624203821
